,Sneaker Name,Shoe Size,Retail Price,Resell Price,Release Date,Order Date,Red,Black,White,Green,Neo,Orange,Tan/Brown,Pink,Blue,Colorful,release_season,release_year,order_season,order_year
123,adidas-yeezy-boost-350-v2-core-black-red-2017,4.5,220,900.0,2017-02-11,2017-12-21,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Winter 2017,2017,Winter 2017,2017
124,adidas-yeezy-boost-350-v2-core-black-red-2017,5.0,220,978.125,2017-02-11,2017-09-15,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Winter 2017,2017,Fall 2017,2017
125,adidas-yeezy-boost-350-v2-core-black-red-2017,5.5,220,1065.5,2017-02-11,2017-11-27,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Winter 2017,2017,Fall 2017,2017
126,adidas-yeezy-boost-350-v2-core-black-red-2017,6.0,220,1009.5555555555555,2017-02-11,2017-09-14,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Winter 2017,2017,Fall 2017,2017
127,adidas-yeezy-boost-350-v2-core-black-red-2017,6.5,220,1160.0,2017-02-11,2017-11-30,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Winter 2017,2017,Fall 2017,2017
128,adidas-yeezy-boost-350-v2-core-black-red-2017,7.0,220,826.1666666666666,2017-02-11,2017-09-27,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Winter 2017,2017,Fall 2017,2017
129,adidas-yeezy-boost-350-v2-core-black-red-2017,7.5,220,762.6363636363636,2017-02-11,2017-09-24,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Winter 2017,2017,Fall 2017,2017
130,adidas-yeezy-boost-350-v2-core-black-red-2017,8.0,220,781.0,2017-02-11,2017-09-02,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Winter 2017,2017,Fall 2017,2017
131,adidas-yeezy-boost-350-v2-core-black-red-2017,8.5,220,764.1724137931035,2017-02-11,2017-09-01,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Winter 2017,2017,Fall 2017,2017
132,adidas-yeezy-boost-350-v2-core-black-red-2017,9.0,220,737.547619047619,2017-02-11,2017-09-02,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Winter 2017,2017,Fall 2017,2017
133,adidas-yeezy-boost-350-v2-core-black-red-2017,9.5,220,781.25,2017-02-11,2017-09-13,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Winter 2017,2017,Fall 2017,2017
134,adidas-yeezy-boost-350-v2-core-black-red-2017,10.0,220,778.7692307692307,2017-02-11,2017-09-03,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Winter 2017,2017,Fall 2017,2017
135,adidas-yeezy-boost-350-v2-core-black-red-2017,10.5,220,776.9090909090909,2017-02-11,2017-09-03,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Winter 2017,2017,Fall 2017,2017
136,adidas-yeezy-boost-350-v2-core-black-red-2017,11.0,220,799.7894736842105,2017-02-11,2017-09-01,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Winter 2017,2017,Fall 2017,2017
137,adidas-yeezy-boost-350-v2-core-black-red-2017,11.5,220,817.7272727272727,2017-02-11,2017-09-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Winter 2017,2017,Fall 2017,2017
138,adidas-yeezy-boost-350-v2-core-black-red-2017,12.0,220,848.0833333333334,2017-02-11,2017-09-05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Winter 2017,2017,Fall 2017,2017
139,adidas-yeezy-boost-350-v2-core-black-red-2017,12.5,220,892.0,2017-02-11,2018-02-13,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Winter 2017,2017,Winter 2017,2018
140,adidas-yeezy-boost-350-v2-core-black-red-2017,13.0,220,872.5294117647059,2017-02-11,2017-09-21,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Winter 2017,2017,Fall 2017,2017
141,adidas-yeezy-boost-350-v2-core-black-red-2017,14.0,220,861.25,2017-02-11,2017-12-18,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Winter 2017,2017,Winter 2017,2017
142,adidas-yeezy-boost-350-v2-core-black-white,4.0,220,763.4,2016-12-17,2017-09-11,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Winter 2016,2016,Fall 2016,2017
143,adidas-yeezy-boost-350-v2-core-black-white,4.5,220,887.0,2016-12-17,2017-12-10,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Winter 2016,2016,Winter 2016,2017
144,adidas-yeezy-boost-350-v2-core-black-white,5.0,220,820.2,2016-12-17,2017-09-08,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Winter 2016,2016,Fall 2016,2017
145,adidas-yeezy-boost-350-v2-core-black-white,6.0,220,869.25,2016-12-17,2017-09-13,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Winter 2016,2016,Fall 2016,2017
146,adidas-yeezy-boost-350-v2-core-black-white,6.5,220,925.0,2016-12-17,2017-09-04,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Winter 2016,2016,Fall 2016,2017
147,adidas-yeezy-boost-350-v2-core-black-white,7.0,220,735.75,2016-12-17,2017-10-21,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Winter 2016,2016,Fall 2016,2017
148,adidas-yeezy-boost-350-v2-core-black-white,7.5,220,717.6666666666666,2016-12-17,2017-09-06,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Winter 2016,2016,Fall 2016,2017
149,adidas-yeezy-boost-350-v2-core-black-white,8.0,220,657.8333333333334,2016-12-17,2017-09-20,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Winter 2016,2016,Fall 2016,2017
150,adidas-yeezy-boost-350-v2-core-black-white,8.5,220,717.5714285714286,2016-12-17,2017-10-12,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Winter 2016,2016,Fall 2016,2017
151,adidas-yeezy-boost-350-v2-core-black-white,9.0,220,706.7777777777778,2016-12-17,2017-09-03,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Winter 2016,2016,Fall 2016,2017
152,adidas-yeezy-boost-350-v2-core-black-white,9.5,220,727.8181818181819,2016-12-17,2017-09-08,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Winter 2016,2016,Fall 2016,2017
153,adidas-yeezy-boost-350-v2-core-black-white,10.0,220,748.5,2016-12-17,2017-09-04,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Winter 2016,2016,Fall 2016,2017
154,adidas-yeezy-boost-350-v2-core-black-white,10.5,220,709.4444444444445,2016-12-17,2017-09-07,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Winter 2016,2016,Fall 2016,2017
155,adidas-yeezy-boost-350-v2-core-black-white,11.0,220,758.5384615384615,2016-12-17,2017-09-01,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Winter 2016,2016,Fall 2016,2017
156,adidas-yeezy-boost-350-v2-core-black-white,11.5,220,815.0,2016-12-17,2017-09-02,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Winter 2016,2016,Fall 2016,2017
157,adidas-yeezy-boost-350-v2-core-black-white,12.0,220,793.5,2016-12-17,2017-09-03,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Winter 2016,2016,Fall 2016,2017
158,adidas-yeezy-boost-350-v2-core-black-white,13.0,220,781.0,2016-12-17,2017-09-22,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Winter 2016,2016,Fall 2016,2017
159,adidas-yeezy-boost-350-v2-core-black-white,14.0,220,824.5,2016-12-17,2017-09-06,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Winter 2016,2016,Fall 2016,2017
160,adidas-yeezy-boost-350-v2-cream-white,4.0,220,470.4193548387097,2017-04-29,2017-09-07,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spring 2017,2017,Fall 2017,2017
161,adidas-yeezy-boost-350-v2-cream-white,4.5,220,523.75,2017-04-29,2017-10-31,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spring 2017,2017,Fall 2017,2017
162,adidas-yeezy-boost-350-v2-cream-white,5.0,220,549.36,2017-04-29,2017-09-21,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spring 2017,2017,Fall 2017,2017
163,adidas-yeezy-boost-350-v2-cream-white,5.5,220,620.1538461538462,2017-04-29,2017-10-04,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spring 2017,2017,Fall 2017,2017
164,adidas-yeezy-boost-350-v2-cream-white,6.0,220,590.2903225806451,2017-04-29,2017-09-07,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spring 2017,2017,Fall 2017,2017
165,adidas-yeezy-boost-350-v2-cream-white,6.5,220,599.16,2017-04-29,2017-09-30,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spring 2017,2017,Fall 2017,2017
166,adidas-yeezy-boost-350-v2-cream-white,7.0,220,506.71794871794873,2017-04-29,2017-09-17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spring 2017,2017,Fall 2017,2017
167,adidas-yeezy-boost-350-v2-cream-white,7.5,220,486.1904761904762,2017-04-29,2017-10-13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spring 2017,2017,Fall 2017,2017
168,adidas-yeezy-boost-350-v2-cream-white,8.0,220,423.2923076923077,2017-04-29,2017-09-11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spring 2017,2017,Fall 2017,2017
169,adidas-yeezy-boost-350-v2-cream-white,8.5,220,426.98591549295776,2017-04-29,2017-09-02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spring 2017,2017,Fall 2017,2017
170,adidas-yeezy-boost-350-v2-cream-white,9.0,220,419.921875,2017-04-29,2017-09-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spring 2017,2017,Fall 2017,2017
171,adidas-yeezy-boost-350-v2-cream-white,9.5,220,427.96598639455783,2017-04-29,2017-09-03,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spring 2017,2017,Fall 2017,2017
172,adidas-yeezy-boost-350-v2-cream-white,10.0,220,424.6625,2017-04-29,2017-09-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spring 2017,2017,Fall 2017,2017
173,adidas-yeezy-boost-350-v2-cream-white,10.5,220,416.38028169014086,2017-04-29,2017-09-02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spring 2017,2017,Fall 2017,2017
174,adidas-yeezy-boost-350-v2-cream-white,11.0,220,428.5890410958904,2017-04-29,2017-09-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spring 2017,2017,Fall 2017,2017
175,adidas-yeezy-boost-350-v2-cream-white,11.5,220,435.23636363636365,2017-04-29,2017-09-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spring 2017,2017,Fall 2017,2017
176,adidas-yeezy-boost-350-v2-cream-white,12.0,220,455.0,2017-04-29,2017-09-06,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spring 2017,2017,Fall 2017,2017
177,adidas-yeezy-boost-350-v2-cream-white,13.0,220,462.68518518518516,2017-04-29,2017-09-05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spring 2017,2017,Fall 2017,2017
178,adidas-yeezy-boost-350-v2-cream-white,14.0,220,434.7142857142857,2017-04-29,2017-09-19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spring 2017,2017,Fall 2017,2017
179,adidas-yeezy-boost-350-v2-cream-white,16.0,220,623.3333333333334,2017-04-29,2017-10-03,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spring 2017,2017,Fall 2017,2017
180,adidas-yeezy-boost-350-v2-semi-frozen-yellow,4.0,220,515.8095238095239,2017-11-18,2017-11-19,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Fall 2017,2017,Fall 2017,2017
181,adidas-yeezy-boost-350-v2-semi-frozen-yellow,4.5,220,495.4117647058824,2017-11-18,2017-11-19,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Fall 2017,2017,Fall 2017,2017
182,adidas-yeezy-boost-350-v2-semi-frozen-yellow,5.0,220,543.1590909090909,2017-11-18,2017-11-19,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Fall 2017,2017,Fall 2017,2017
183,adidas-yeezy-boost-350-v2-semi-frozen-yellow,5.5,220,613.5483870967741,2017-11-18,2017-11-19,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Fall 2017,2017,Fall 2017,2017
184,adidas-yeezy-boost-350-v2-semi-frozen-yellow,6.0,220,598.8360655737705,2017-11-18,2017-11-16,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Fall 2017,2017,Fall 2017,2017
185,adidas-yeezy-boost-350-v2-semi-frozen-yellow,6.5,220,585.5666666666667,2017-11-18,2017-11-19,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Fall 2017,2017,Fall 2017,2017
186,adidas-yeezy-boost-350-v2-semi-frozen-yellow,7.0,220,595.5208333333334,2017-11-18,2017-11-17,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Fall 2017,2017,Fall 2017,2017
187,adidas-yeezy-boost-350-v2-semi-frozen-yellow,7.5,220,580.3478260869565,2017-11-18,2017-11-15,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Fall 2017,2017,Fall 2017,2017
188,adidas-yeezy-boost-350-v2-semi-frozen-yellow,8.0,220,550.5656565656566,2017-11-18,2017-11-16,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Fall 2017,2017,Fall 2017,2017
189,adidas-yeezy-boost-350-v2-semi-frozen-yellow,8.5,220,544.6330935251799,2017-11-18,2017-11-16,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Fall 2017,2017,Fall 2017,2017
190,adidas-yeezy-boost-350-v2-semi-frozen-yellow,9.0,220,569.0490797546013,2017-11-18,2017-11-16,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Fall 2017,2017,Fall 2017,2017
191,adidas-yeezy-boost-350-v2-semi-frozen-yellow,9.5,220,583.3711340206186,2017-11-18,2017-11-16,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Fall 2017,2017,Fall 2017,2017
192,adidas-yeezy-boost-350-v2-semi-frozen-yellow,10.0,220,637.4322916666666,2017-11-18,2017-11-16,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Fall 2017,2017,Fall 2017,2017
193,adidas-yeezy-boost-350-v2-semi-frozen-yellow,10.5,220,626.2428571428571,2017-11-18,2017-11-16,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Fall 2017,2017,Fall 2017,2017
194,adidas-yeezy-boost-350-v2-semi-frozen-yellow,11.0,220,649.9756097560976,2017-11-18,2017-11-15,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Fall 2017,2017,Fall 2017,2017
195,adidas-yeezy-boost-350-v2-semi-frozen-yellow,11.5,220,691.5,2017-11-18,2017-11-16,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Fall 2017,2017,Fall 2017,2017
196,adidas-yeezy-boost-350-v2-semi-frozen-yellow,12.0,220,723.9411764705883,2017-11-18,2017-11-16,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Fall 2017,2017,Fall 2017,2017
197,adidas-yeezy-boost-350-v2-semi-frozen-yellow,12.5,220,863.3333333333334,2017-11-18,2017-11-18,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Fall 2017,2017,Fall 2017,2017
198,adidas-yeezy-boost-350-v2-semi-frozen-yellow,13.0,220,778.2,2017-11-18,2017-11-19,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Fall 2017,2017,Fall 2017,2017
199,adidas-yeezy-boost-350-v2-semi-frozen-yellow,13.5,220,885.6666666666666,2017-11-18,2017-12-04,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Fall 2017,2017,Winter 2017,2017
200,adidas-yeezy-boost-350-v2-semi-frozen-yellow,14.0,220,675.7878787878788,2017-11-18,2017-11-24,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Fall 2017,2017,Fall 2017,2017
201,adidas-yeezy-boost-350-v2-semi-frozen-yellow,14.5,220,798.0,2017-11-18,2017-11-21,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Fall 2017,2017,Fall 2017,2017
202,adidas-yeezy-boost-350-v2-semi-frozen-yellow,16.0,220,1194.8,2017-11-18,2017-11-29,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Fall 2017,2017,Fall 2017,2017
203,adidas-yeezy-boost-350-v2-sesame,4.0,220,246.3827160493827,2018-11-23,2018-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fall 2018,2018,Fall 2018,2018
204,adidas-yeezy-boost-350-v2-sesame,4.5,220,257.87301587301585,2018-11-23,2018-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fall 2018,2018,Fall 2018,2018
205,adidas-yeezy-boost-350-v2-sesame,5.0,220,257.32699619771864,2018-11-23,2018-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fall 2018,2018,Fall 2018,2018
206,adidas-yeezy-boost-350-v2-sesame,5.5,220,263.36619718309856,2018-11-23,2018-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fall 2018,2018,Fall 2018,2018
207,adidas-yeezy-boost-350-v2-sesame,6.0,220,269.7507886435331,2018-11-23,2018-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fall 2018,2018,Fall 2018,2018
208,adidas-yeezy-boost-350-v2-sesame,6.5,220,276.4492753623188,2018-11-23,2018-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fall 2018,2018,Fall 2018,2018
209,adidas-yeezy-boost-350-v2-sesame,7.0,220,256.75457875457874,2018-11-23,2018-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fall 2018,2018,Fall 2018,2018
210,adidas-yeezy-boost-350-v2-sesame,7.5,220,256.8242424242424,2018-11-23,2018-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fall 2018,2018,Fall 2018,2018
211,adidas-yeezy-boost-350-v2-sesame,8.0,220,247.858407079646,2018-11-23,2018-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fall 2018,2018,Fall 2018,2018
212,adidas-yeezy-boost-350-v2-sesame,8.5,220,251.25652173913045,2018-11-23,2018-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fall 2018,2018,Fall 2018,2018
213,adidas-yeezy-boost-350-v2-sesame,9.0,220,246.43428571428572,2018-11-23,2018-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fall 2018,2018,Fall 2018,2018
214,adidas-yeezy-boost-350-v2-sesame,9.5,220,256.0938337801609,2018-11-23,2018-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fall 2018,2018,Fall 2018,2018
215,adidas-yeezy-boost-350-v2-sesame,10.0,220,255.90233545647558,2018-11-23,2018-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fall 2018,2018,Fall 2018,2018
216,adidas-yeezy-boost-350-v2-sesame,10.5,220,262.0561797752809,2018-11-23,2018-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fall 2018,2018,Fall 2018,2018
217,adidas-yeezy-boost-350-v2-sesame,11.0,220,269.48349056603774,2018-11-23,2018-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fall 2018,2018,Fall 2018,2018
218,adidas-yeezy-boost-350-v2-sesame,11.5,220,276.65862068965515,2018-11-23,2018-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fall 2018,2018,Fall 2018,2018
219,adidas-yeezy-boost-350-v2-sesame,12.0,220,274.2478386167147,2018-11-23,2018-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fall 2018,2018,Fall 2018,2018
220,adidas-yeezy-boost-350-v2-sesame,12.5,220,300.1666666666667,2018-11-23,2018-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fall 2018,2018,Fall 2018,2018
221,adidas-yeezy-boost-350-v2-sesame,13.0,220,269.2482993197279,2018-11-23,2018-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fall 2018,2018,Fall 2018,2018
222,adidas-yeezy-boost-350-v2-sesame,13.5,220,331.75,2018-11-23,2018-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fall 2018,2018,Fall 2018,2018
223,adidas-yeezy-boost-350-v2-sesame,14.0,220,279.6304347826087,2018-11-23,2018-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fall 2018,2018,Fall 2018,2018
224,adidas-yeezy-boost-350-v2-sesame,14.5,220,355.5,2018-11-23,2018-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fall 2018,2018,Fall 2018,2018
225,adidas-yeezy-boost-350-v2-sesame,16.0,220,489.0,2018-11-23,2018-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fall 2018,2018,Fall 2018,2018
226,adidas-yeezy-boost-350-v2-static,3.5,220,349.0,2018-12-27,2019-01-19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Winter 2018,2018,Winter 2018,2019
227,adidas-yeezy-boost-350-v2-static,4.0,220,274.3529411764706,2018-12-27,2018-12-24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Winter 2018,2018,Winter 2018,2018
228,adidas-yeezy-boost-350-v2-static,4.5,220,294.6148148148148,2018-12-27,2018-12-26,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Winter 2018,2018,Winter 2018,2018
229,adidas-yeezy-boost-350-v2-static,5.0,220,281.94323144104806,2018-12-27,2018-12-24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Winter 2018,2018,Winter 2018,2018
230,adidas-yeezy-boost-350-v2-static,5.5,220,296.68859649122805,2018-12-27,2018-12-24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Winter 2018,2018,Winter 2018,2018
231,adidas-yeezy-boost-350-v2-static,6.0,220,289.7114624505929,2018-12-27,2018-12-24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Winter 2018,2018,Winter 2018,2018
232,adidas-yeezy-boost-350-v2-static,6.5,220,291.6604938271605,2018-12-27,2018-12-24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Winter 2018,2018,Winter 2018,2018
233,adidas-yeezy-boost-350-v2-static,7.0,220,286.3945578231293,2018-12-27,2018-12-24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Winter 2018,2018,Winter 2018,2018
234,adidas-yeezy-boost-350-v2-static,7.5,220,284.98275862068965,2018-12-27,2018-12-24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Winter 2018,2018,Winter 2018,2018
235,adidas-yeezy-boost-350-v2-static,8.0,220,279.43373493975906,2018-12-27,2018-12-24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Winter 2018,2018,Winter 2018,2018
236,adidas-yeezy-boost-350-v2-static,8.5,220,284.23478260869564,2018-12-27,2018-12-25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Winter 2018,2018,Winter 2018,2018
237,adidas-yeezy-boost-350-v2-static,9.0,220,276.34597156398104,2018-12-27,2018-12-24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Winter 2018,2018,Winter 2018,2018
238,adidas-yeezy-boost-350-v2-static,9.5,220,285.28285714285715,2018-12-27,2018-12-24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Winter 2018,2018,Winter 2018,2018
239,adidas-yeezy-boost-350-v2-static,10.0,220,278.26972010178116,2018-12-27,2018-12-24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Winter 2018,2018,Winter 2018,2018
240,adidas-yeezy-boost-350-v2-static,10.5,220,278.14406779661016,2018-12-27,2018-12-24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Winter 2018,2018,Winter 2018,2018
241,adidas-yeezy-boost-350-v2-static,11.0,220,281.6742209631728,2018-12-27,2018-12-24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Winter 2018,2018,Winter 2018,2018
242,adidas-yeezy-boost-350-v2-static,11.5,220,283.2122641509434,2018-12-27,2018-12-24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Winter 2018,2018,Winter 2018,2018
243,adidas-yeezy-boost-350-v2-static,12.0,220,273.7514619883041,2018-12-27,2018-12-24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Winter 2018,2018,Winter 2018,2018
244,adidas-yeezy-boost-350-v2-static,12.5,220,283.7171717171717,2018-12-27,2018-12-25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Winter 2018,2018,Winter 2018,2018
245,adidas-yeezy-boost-350-v2-static,13.0,220,273.4646840148699,2018-12-27,2018-12-24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Winter 2018,2018,Winter 2018,2018
246,adidas-yeezy-boost-350-v2-static,13.5,220,326.8125,2018-12-27,2018-12-27,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Winter 2018,2018,Winter 2018,2018
